Hs-TNFAIP6,2000,1000,T113289-TNFAIP6,"p1@TNFAIP6"
rank,ID,Fabs,Frel,association_with_transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
1,T042273,t113289,2,011.0000,0.999502982107,p4@NIPA1,123606,17043,Q7RTP0,NIPA1,"non imprinted in Prader-Willi/Angelman syndrome 1","gene with protein product"
785,T077937,t113289,363.0000,0.180507210343,p1@LAIR1,3903,6477,"F2Z3B9,F2Z2I1",LAIR1,"leukocyte associated immunoglobulin like receptor 1","gene with protein product"
786,T113289,t188413,362.0000,0.179920477137,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
787,T113289,t158085,360.0000,0.179461615155,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
788,T015079,t113289,358.0000,0.17828685259,p1@SLC43A3,29015,17466,"Q8NBI5,E9PPE4,E9PKW3,E9PSH9,E9PJL1,E9PJT6,E9PJL3,E7EQD2",SLC43A3,"solute carrier family 43 member 3","gene with protein product"
789,T113289,t156865,357.0000,0.178054862843,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
790,T033655,t113289,357.0000,0.177877428999,p1@PHF11,51131,17024,Q9UIL8,PHF11,"PHD finger protein 11","gene with protein product"
791,T001150,t113289,355.0000,0.176969092722,p14@ACSL5,51703,16526,Q9ULC5,ACSL5,"acyl-CoA synthetase long-chain family member 5","gene with protein product"
792,T113289,t188674,356.0000,0.176938369781,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
793,T113289,t199010,355.0000,0.176704828273,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
794,T062264,t113289,353.0000,0.176147704591,p8@FAM20A,54757,23015,"Q96MK3,B7Z4Y3,Q8IYA5",FAM20A,"FAM20A, golgi associated secretory pathway pseudokinase","gene with protein product"
795,T113289,t175758,351.0000,0.175237144284,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
796,T113289,t197277,348.0000,0.173826173826,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
797,T113289,t124246,344.0000,0.171571072319,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
798,T113289,t124256,343.0000,0.170901843548,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
799,T113289,t165426,342.0000,0.169895678092,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
800,T113289,t114169,340.0000,0.169660678643,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
801,T113289,t145467,338.0000,0.168075584286,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
802,T113289,t193703,336.0000,0.167581047382,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
803,T113289,t145536,335.0000,0.166999002991,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
804,T037870,t113289,331.0000,0.165004985045,p3@PSMA6,5687,9535,G3V4S5,PSMA6,"proteasome subunit alpha 6","gene with protein product"
805,T013921,t113289,331.0000,0.164431197218,p36@CD44,960,1681,,CD44,"CD44 molecule (Indian blood group)","gene with protein product"
806,T113289,t133988,326.0000,0.162512462612,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
807,T039043,t113289,323.0000,0.160856573705,p1@PSMA3,5684,9532,"P25788,G3V5N4,G3V3W4,G3V4X5",PSMA3,"proteasome subunit alpha 3","gene with protein product"
808,T075169,t113289,322.0000,0.160678642715,p2@SMG9,56006,25763,Q9H0W8,SMG9,"SMG9, nonsense mediated mRNA decay factor","gene with protein product"
809,T113289,t139698,323.0000,0.160616608652,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
810,T089175,t113289,318.0000,0.158445440957,p2@HSD11B1,3290,5208,P28845,HSD11B1,"hydroxysteroid 11-beta dehydrogenase 1","gene with protein product"
811,T113289,t173654,313.0000,0.155566600398,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
812,T113289,t119769,312.0000,0.155378486056,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
813,T104158,t113289,307.0000,0.152584493042,p3@LINC00158,,1283,,LINC00158,"long intergenic non-protein coding RNA 158","RNA, long non-coding"
814,T113289,t145465,304.0000,0.151394422311,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
815,T088698,t113289,302.0000,0.150398406375,p6@IL10,3586,5962,,IL10,"interleukin 10","gene with protein product"
816,T113289,t137121,302.0000,0.150024838549,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
817,T113289,t174233,301.0000,0.149900398406,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
818,T113289,t142433,300.0000,0.149476831091,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
819,T113289,t140142,298.0000,0.148628428928,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
820,T113289,t134156,296.0000,0.147117296223,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
821,T113289,t133819,295.0000,0.146985550573,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
822,T062266,t113289,295.0000,0.146912350598,p10@FAM20A,54757,23015,"Q96MK3,B7Z4Y3,Q8IYA5",FAM20A,"FAM20A, golgi associated secretory pathway pseudokinase","gene with protein product"
823,T019998,t113289,294.0000,0.146195922427,p2@CLEC12A,160364,31713,,CLEC12A,"C-type lectin domain family 12 member A","gene with protein product"
824,T113289,t187926,294.0000,0.146123260437,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
825,T108274,t113289,293.0000,0.145771144279,p1@APOL3,80833,14868,,APOL3,"apolipoprotein L3","gene with protein product"
826,T113289,t134485,293.0000,0.145698657384,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
827,T113289,t159707,292.0000,0.145635910224,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
828,T094032,t113289,291.0000,0.144848183176,p1@ZC3H12A,80149,26259,,ZC3H12A,"zinc finger CCCH-type containing 12A","gene with protein product"
829,T063454,t113289,289.0000,0.143924302789,p9@SPHK1,8877,11240,"Q9NYA1,Q53ZR5,Q96GK1",SPHK1,"sphingosine kinase 1","gene with protein product"
830,T097562,t113289,285.0000,0.141861622698,p2@GBP4,115361,20480,Q96PP9,GBP4,"guanylate binding protein 4","gene with protein product"
831,T028159,t113289,284.0000,0.141575274177,"p2@LLPH,p2@TMBIM4","51643,84298","24257,28229","E7EQ00,G3V1M2,Q9HC24",TMBIM4,"transmembrane BAX inhibitor motif containing 4","gene with protein product"
832,T009183,t113289,284.0000,0.141575274177,p1@CASP1,834,1499,"B4DVD8,Q5FBZ0",CASP1,"caspase 1","gene with protein product"
833,T113289,t194725,283.0000,0.140866102539,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
834,T039366,t113289,280.0000,0.1393728223,p3@HIF1A,3091,4910,"Q16665,A8MYV6",HIF1A,"hypoxia inducible factor 1 alpha subunit","gene with protein product"
835,T113289,t129068,279.0000,0.139360639361,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
836,T059850,t113289,277.0000,0.13746898263,p17@CXCL16,58191,16642,Q9H2A7,CXCL16,"C-X-C motif chemokine ligand 16","gene with protein product"
837,T113289,t145473,276.0000,0.137381781981,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
838,T068395,t113289,276.0000,0.137313432836,p3@SERPINB10,5273,8942,,SERPINB10,"serpin family B member 10","gene with protein product"
839,T003752,t113289,274.0000,0.13631840796,p10@PDSS1,23590,17759,Q5T2R2,PDSS1,"decaprenyl diphosphate synthase subunit 1","gene with protein product"
840,T113289,t130918,273.0000,0.135618479881,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
841,T113289,t195840,270.0000,0.134128166915,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
842,T113289,t193654,269.0000,0.133697813121,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
843,T089070,t113289,268.0000,0.133599202393,p2@CAMK1G,57172,14585,,CAMK1G,"calcium/calmodulin dependent protein kinase IG","gene with protein product"
844,T055602,t113289,266.0000,0.132734530938,p1@HS3ST3B1,9953,5198,Q9Y662,HS3ST3B1,"heparan sulfate-glucosamine 3-sulfotransferase 3B1","gene with protein product"
845,T113289,t130363,265.0000,0.132103688933,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
846,T113289,t172596,265.0000,0.132103688933,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
847,T113289,t127900,263.0000,0.130910900946,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
848,T076308,t113289,260.0000,0.1296111665,p2@EMP3,2014,3335,P54852,EMP3,"epithelial membrane protein 3","gene with protein product"
849,T111249,t113289,259.0000,0.129241516966,p1@IL36G,56300,15741,,IL36G,"interleukin 36, gamma","gene with protein product"
850,T113289,t129979,258.0000,0.128486055777,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
851,T052349,t113289,256.0000,0.127490039841,p3@MT1F,4494,7398,"P04733,A8MWH4",MT1F,"metallothionein 1F","gene with protein product"
852,T084865,t113289,256.0000,0.127490039841,p7@ATF6,22926,791,"A8K383,P18850",ATF6,"activating transcription factor 6","gene with protein product"
853,T012497,t113289,256.0000,0.127490039841,p7@TSG101,7251,15971,Q99816,TSG101,"tumor susceptibility 101","gene with protein product"
854,T058669,t113289,254.0000,0.126557050324,p1@DHX58,79132,29517,Q96C10,DHX58,"DExH-box helicase 58","gene with protein product"
855,T003753,t113289,253.0000,0.12605879422,p5@PDSS1,23590,17759,Q5T2R2,PDSS1,"decaprenyl diphosphate synthase subunit 1","gene with protein product"
856,T086588,t113289,254.0000,0.126054590571,p8@NCF2,4688,7661,P19878,NCF2,"neutrophil cytosolic factor 2","gene with protein product"
857,T113289,t187342,252.0000,0.125498007968,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
858,T113289,t135164,251.0000,0.125249500998,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
859,T111919,t113289,251.0000,0.12493777999,p6@BIN1,274,1052,,BIN1,"bridging integrator 1","gene with protein product"
860,T113289,t186743,251.0000,0.124875621891,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
861,T113289,t134623,249.0000,0.124003984064,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
862,T113289,t119587,248.0000,0.123567513702,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
863,T013923,t113289,248.0000,0.123505976096,p38@CD44,960,1681,,CD44,"CD44 molecule (Indian blood group)","gene with protein product"
864,T113289,t199002,248.0000,0.123260437376,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
865,T113289,t163444,247.0000,0.12319201995,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
866,T097720,t113289,245.0000,0.122194513716,p2@SLC2A5,6518,11010,,SLC2A5,"solute carrier family 2 member 5","gene with protein product"
867,T113289,t162363,245.0000,0.122011952191,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
868,T113289,t159710,244.0000,0.121574489287,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
869,T021143,t113289,242.0000,0.120638085743,p4@TRAFD1,10906,24808,O14545,TRAFD1,"TRAF-type zinc finger domain containing 1","gene with protein product"
870,T089087,t113289,242.0000,0.120517928287,p5@MIR4260,100422894,38179,,MIR4260,"microRNA 4260","RNA, micro"
871,T113289,t189065,241.0000,0.119662363456,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
872,T027136,t113289,237.0000,0.11814556331,p1@STAT2,6773,11363,"B4DLC8,G3V319,G3V268,G3V2M6",STAT2,"signal transducer and activator of transcription 2","gene with protein product"
873,T037328,t113289,237.0000,0.118027888446,p7@PSME2,5721,9569,,PSME2,"proteasome activator subunit 2","gene with protein product"
874,T097718,t113289,236.0000,0.117471378795,p3@SLC2A5,6518,11010,B4DT82,SLC2A5,"solute carrier family 2 member 5","gene with protein product"
875,T014957,t113289,236.0000,0.117412935323,p1@TRIM34,53840,10063,,TRIM34,"tripartite motif containing 34","gene with protein product"
876,T062265,t113289,235.0000,0.117265469062,p1@FAM20A,54757,23015,"Q96MK3,B7Z4Y3,Q8IYA5",FAM20A,"FAM20A, golgi associated secretory pathway pseudokinase","gene with protein product"
877,T057465,t113289,235.0000,0.117206982544,"p1@CCL3L1,p1@CCL3L3","414062,6349","10628,30554","A8MWC1,A8MVB7,P16619",CCL3L1,"C-C motif chemokine ligand 3 like 1","gene with protein product"
878,T094091,t113289,235.0000,0.117206982544,p8@C1orf122,127687,24789,"E9PQ13,Q6ZSJ8",C1orf122,"chromosome 1 open reading frame 122","gene with protein product"
879,T027961,t113289,235.0000,0.117090184355,p2@GNS,2799,4422,"B4DTT0,F6S8M0,F5H260",GNS,"glucosamine (N-acetyl)-6-sulfatase","gene with protein product"
880,T084603,t113289,234.0000,0.116591928251,p8@SLAMF7,57823,21394,,SLAMF7,"SLAM family member 7","gene with protein product"
881,T084118,t113289,228.0000,0.113602391629,p9@MNDA,4332,7183,"P41218,Q5VUU6",MNDA,"myeloid cell nuclear differentiation antigen","gene with protein product"
882,T113289,t182351,226.0000,0.112493777999,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
883,T038471,t113289,225.0000,0.112051792829,p10@SAV1,60485,17795,B3KTQ1,SAV1,"salvador family WW domain containing protein 1","gene with protein product"
884,T113289,t119586,225.0000,0.111940298507,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
885,T035159,t113289,224.0000,0.111720698254,p5@WARS,7453,12729,G3V2Y7,WARS,"tryptophanyl-tRNA synthetase","gene with protein product"
886,T053406,t113289,224.0000,0.11149825784,p9@MSLN,10232,7371,,MSLN,mesothelin,"gene with protein product"
887,T020207,t113289,223.0000,0.111221945137,p1@OLR1,4973,8133,"P78380,B4DI48,F5GZH1",OLR1,"oxidized low density lipoprotein receptor 1","gene with protein product"
888,T113289,t165425,221.0000,0.109950248756,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
889,T113289,t135122,220.0000,0.10989010989,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
890,T027899,t113289,220.0000,0.109289617486,p3@TBK1,29110,11584,Q9UHD2,TBK1,"TANK binding kinase 1","gene with protein product"
891,T084552,t113289,216.0000,0.107730673317,p2@SLAMF1,6504,10903,B4E2E4,SLAMF1,"signaling lymphocytic activation molecule family member 1","gene with protein product"
892,T068155,t113289,216.0000,0.107569721116,p1@PMAIP1,5366,9108,Q8N589,PMAIP1,"phorbol-12-myristate-13-acetate-induced protein 1","gene with protein product"
893,T113289,t133076,214.0000,0.106467661692,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
894,T113289,t186315,213.0000,0.106128550075,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
895,T112831,t113289,211.0000,0.105289421158,p20@ZEB2,9839,14881,O60315,ZEB2,"zinc finger E-box binding homeobox 2","gene with protein product"
896,T011498,t113289,211.0000,0.104870775348,p15@MUC5B,727897,7516,Q14882,MUC5B,"mucin 5B, oligomeric mucus/gel-forming","gene with protein product"
897,T013925,t113289,208.0000,0.103585657371,p13@CD44,960,1681,,CD44,"CD44 molecule (Indian blood group)","gene with protein product"
898,T113289,t184906,208.0000,0.103225806452,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
899,T113289,t163695,205.0000,0.102091633466,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
900,T075185,t113289,204.0000,0.101796407186,p3@KCNN4,3783,6293,O15554,KCNN4,"potassium calcium-activated channel subfamily N member 4","gene with protein product"
901,T038756,t113289,204.0000,0.101694915254,p5@GMFB,2764,4373,,GMFB,"glia maturation factor beta","gene with protein product"
902,T072961,t113289,202.0000,0.100748129676,p10@GRAMD1A,57655,29305,Q96CP6,GRAMD1A,"GRAM domain containing 1A","gene with protein product"
903,T113289,t155125,202.0000,0.100697906281,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
904,T113289,t164280,201.0000,0.100199401795,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
905,T113289,t117264,199.0000,0.0990542558487,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
906,T113289,t188099,197.0000,0.0980587356894,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
907,T083230,t113289,197.0000,0.0980587356894,p3@SLC50A1,55974,30657,,SLC50A1,"solute carrier family 50 member 1","gene with protein product"
908,T113289,t116596,196.0000,0.0976581963129,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
909,T057402,t113289,196.0000,0.0976581963129,p4@CCL15,6359,10613,Q16663,CCL15,"C-C motif chemokine ligand 15","gene with protein product"
910,T088894,t113289,195.0000,0.0972568578554,p2@CD46,4179,6953,,CD46,"CD46 molecule","gene with protein product"
911,T113289,t175762,195.0000,0.0971115537849,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
912,T113289,t137122,190.0000,0.0948103792415,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
913,T113289,t145566,190.0000,0.0947158524427,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
914,T113289,t138463,189.0000,0.0943113772455,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
915,T113289,t139331,189.0000,0.0941704035874,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
916,T113289,t114167,187.0000,0.0933599600599,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
917,T021210,t113289,187.0000,0.0931738913802,p4@OAS1,4938,8086,B4DTS8,OAS1,"2'-5'-oligoadenylate synthetase 1","gene with protein product"
918,T013456,t113289,183.0000,0.0911808669656,p1@IFITM1,8519,5412,,IFITM1,"interferon induced transmembrane protein 1","gene with protein product"
919,T113289,t183672,183.0000,0.090999502735,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
920,T113289,t163963,181.0000,0.0901843547583,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
921,T070463,t113289,180.0000,0.089552238806,p1@ZSWIM4,65249,25704,"Q9H7M6,Q9HA55",ZSWIM4,"zinc finger SWIM-type containing 4","gene with protein product"
922,T033118,t113289,179.0000,0.0891434262948,p3@DNAJC15,29103,20325,Q9Y5T4,DNAJC15,"DnaJ heat shock protein family (Hsp40) member C15","gene with protein product"
923,T077918,t113289,178.0000,0.0887780548628,"p1@LILRA3,p1@LILRA6","100653070,11026,79168","6604,15495",Q8N6C8,LILRA3,"leukocyte immunoglobulin like receptor A3","gene with protein product"
924,T081425,t113289,178.0000,0.0884691848907,p3@TNFRSF1B,7133,11917,,TNFRSF1B,"TNF receptor superfamily member 1B","gene with protein product"
925,T113289,t161887,177.0000,0.0880597014925,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
926,T068389,t113289,176.0000,0.0877367896311,p2@SERPINB2,5055,8584,,SERPINB2,"serpin family B member 2","gene with protein product"
927,T006662,t113289,175.0000,0.0871948181365,p9@DDIT4,54541,24944,,DDIT4,"DNA damage inducible transcript 4","gene with protein product"
928,T113289,t145469,174.0000,0.0866965620329,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
929,T043909,t113289,174.0000,0.0865241173545,p5@TRIM69,140691,17857,,TRIM69,"tripartite motif containing 69","gene with protein product"
930,T113289,t175757,174.0000,0.0864811133201,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
931,T113289,t129070,174.0000,0.0863523573201,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
932,T113289,t159712,173.0000,0.0863273453094,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
933,T090123,t113289,171.0000,0.0850323222277,p16@MIA3,375056,24008,F8WC03,MIA3,"MIA family member 3, ER export factor","gene with protein product"
934,T113289,t125187,166.0000,0.0827105132038,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
935,T113289,t156810,165.0000,0.082376435347,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
936,T093614,t113289,165.0000,0.0822532402792,p2@RNF19B,127544,26886,"G3XA82,E9PAW6,Q6ZMZ0,F5GY25",RNF19B,"ring finger protein 19B","gene with protein product"
937,T013884,t113289,164.0000,0.0816326530612,p10@CD44,960,1681,,CD44,"CD44 molecule (Indian blood group)","gene with protein product"
938,T008926,t113289,162.0000,0.080476900149,p2@BIRC2,329,590,,BIRC2,"baculoviral IAP repeat containing 2","gene with protein product"
939,T085893,t113289,161.0000,0.0799007444169,p4@RABGAP1L,9910,24663,,RABGAP1L,"RAB GTPase activating protein 1 like","gene with protein product"
940,T104666,t113289,160.0000,0.0796812749004,p4@IL10RB,3588,5965,Q08334,IL10RB,"interleukin 10 receptor subunit beta","gene with protein product"
941,T013919,t113289,159.0000,0.0792227204783,p32@CD44,960,1681,,CD44,"CD44 molecule (Indian blood group)","gene with protein product"
942,T113289,t185519,159.0000,0.0792227204783,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
943,T098061,t113289,158.0000,0.0787637088734,p1@ISG15,9636,4053,P05161,ISG15,"ISG15 ubiquitin-like modifier","gene with protein product"
944,T113289,t131774,157.0000,0.078187250996,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
945,T113289,t155206,156.0000,0.0776505724241,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
946,T113289,t152007,155.0000,0.0772296960638,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
947,T097347,t113289,155.0000,0.0771912350598,p3@ODF2L,57489,29225,,ODF2L,"outer dense fiber of sperm tails 2 like","gene with protein product"
948,T113289,t116634,155.0000,0.0770760815515,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
949,T113289,t172583,154.0000,0.0766932270916,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
950,T096303,t113289,154.0000,0.0765407554672,p1@PDE4B,5142,8781,"Q07343,Q5TEK5",PDE4B,"phosphodiesterase 4B","gene with protein product"
951,T104155,t113289,153.0000,0.0761194029851,p4@LINC00158,,1283,,LINC00158,"long intergenic non-protein coding RNA 158","RNA, long non-coding"
952,T092268,t113289,153.0000,0.0760815514669,p7@NLRP3,114548,16400,Q96P20,NLRP3,"NLR family pyrin domain containing 3","gene with protein product"
953,T047338,t113289,152.0000,0.0756595321055,p1@PDE8A,5151,8793,O60658,PDE8A,"phosphodiesterase 8A","gene with protein product"
954,T097561,t113289,150.0000,0.0746640119462,p3@GBP4,115361,20480,Q96PP9,GBP4,"guanylate binding protein 4","gene with protein product"
955,T013920,t113289,150.0000,0.0745526838966,p14@CD44,960,1681,,CD44,"CD44 molecule (Indian blood group)","gene with protein product"
956,T080689,t113289,149.0000,0.0743884173739,p4@MOV10,4343,7200,Q9HCE1,MOV10,"Mov10 RISC complex RNA helicase","gene with protein product"
957,T113289,t141216,149.0000,0.0742771684945,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
958,T084117,t113289,148.0000,0.073668491787,p2@MNDA,4332,7183,"P41218,Q5VUU6",MNDA,"myeloid cell nuclear differentiation antigen","gene with protein product"
959,T113289,t117207,147.0000,0.0733167082294,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
960,T019257,t113289,146.0000,0.0727091633466,p4@PICALM,8301,15514,"E9PN05,B4DTM3,Q13492",PICALM,"phosphatidylinositol binding clathrin assembly protein","gene with protein product"
961,T113289,t138464,146.0000,0.0726729716277,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
962,T077936,t113289,145.0000,0.0724275724276,p2@LAIR1,3903,6477,,LAIR1,"leukocyte associated immunoglobulin like receptor 1","gene with protein product"
963,T062260,t113289,143.0000,0.071392910634,p6@FAM20A,54757,23015,"Q96MK3,B7Z4Y3,Q8IYA5",FAM20A,"FAM20A, golgi associated secretory pathway pseudokinase","gene with protein product"
964,T037330,t113289,143.0000,0.0711796913888,p1@PSME2,5721,9569,,PSME2,"proteasome activator subunit 2","gene with protein product"
965,T006243,t113289,143.0000,0.0711089010443,p2@SRGN,5552,9361,P10124,SRGN,serglycin,"gene with protein product"
966,T113289,t121721,143.0000,0.0710382513661,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
967,T104157,t113289,142.0000,0.0707876370887,p2@LINC00158,,1283,,LINC00158,"long intergenic non-protein coding RNA 158","RNA, long non-coding"
968,T111187,t113289,139.0000,0.0693612774451,p12@IL1B,3553,5992,,IL1B,"interleukin 1 beta","gene with protein product"
969,T113289,t185707,138.0000,0.0686225758329,p1@TNFAIP6,7130,11898,P98066,TNFAIP6,"TNF alpha induced protein 6","gene with protein product"
